source,dataset_file,mmsi,ship_name,vessel_type,type_class,t0,t1,lat0,lon0,lat1,lon1,elapsed_hours,straight_line_distance_km,sea_route_distance_km,route_method,required_speed_knots,straight_line_speed_knots,classification,notes,is_retro_target,prior_metric,prior_tier,prior_gap_hours
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422543700,HAYYAN,,unknown,2026-01-20T16:00:00+00:00,2026-01-20T17:00:00+00:00,25.72,55.8,25.72,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422543700,HAYYAN,,unknown,2026-01-20T17:00:00+00:00,2026-01-20T20:00:00+00:00,25.72,55.8,25.72,55.8,3.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,3.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422543700,HAYYAN,,unknown,2026-01-20T20:00:00+00:00,2026-01-20T21:00:00+00:00,25.72,55.8,25.72,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422543700,HAYYAN,,unknown,2026-01-20T21:00:00+00:00,2026-01-20T22:00:00+00:00,25.72,55.8,25.72,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422543700,HAYYAN,,unknown,2026-01-20T22:00:00+00:00,2026-01-20T23:00:00+00:00,25.72,55.8,25.72,55.8,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422544600,13022,FISHING,fishing,2026-01-18T03:00:00+00:00,2026-01-20T19:00:00+00:00,26.01,56.77,25.58,56.86,64.0,48.66,54.07,searoute,0.46,0.41,PLAUSIBLE,,False,1330.8,high,64.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422544600,13022,FISHING,fishing,2026-01-20T19:00:00+00:00,2026-01-20T20:00:00+00:00,25.58,56.86,25.76,56.83,1.0,20.24,54.07,searoute_recorded_not_used,10.93,10.93,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (10.9 kn),False,21.0,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422544600,13022,FISHING,fishing,2026-01-20T20:00:00+00:00,2026-01-20T21:00:00+00:00,25.76,56.83,25.91,56.82,1.0,16.71,,haversine_only,9.02,9.02,PLAUSIBLE,,False,3.9,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422544600,13022,FISHING,fishing,2026-01-20T21:00:00+00:00,2026-01-20T22:00:00+00:00,25.91,56.82,26.16,56.81,1.0,27.82,0.0,searoute_recorded_not_used,15.02,15.02,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (15.0 kn),False,11.1,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422544600,13022,FISHING,fishing,2026-01-20T22:00:00+00:00,2026-01-20T23:00:00+00:00,26.16,56.81,26.17,56.82,1.0,1.49,0.0,searoute_recorded_not_used,0.81,0.81,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (0.8 kn),False,26.8,high,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549000,ANIS10,,unknown,2026-01-18T18:00:00+00:00,2026-01-18T19:00:00+00:00,26.87,56.24,26.8,56.17,1.0,10.43,54.29,searoute_recorded_not_used,5.63,5.63,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (5.6 kn),False,6.0,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549000,ANIS10,,unknown,2026-01-18T19:00:00+00:00,2026-01-18T20:00:00+00:00,26.8,56.17,26.69,56.02,1.0,19.27,0.0,searoute_recorded_not_used,10.41,10.41,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (10.4 kn),False,9.1,notable,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549000,ANIS10,,unknown,2026-01-18T20:00:00+00:00,2026-01-18T22:00:00+00:00,26.69,56.02,26.56,55.86,2.0,21.49,121.2,searoute_recorded_not_used,5.8,5.8,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (5.8 kn),False,17.1,notable,2.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T03:00:00+00:00,2026-01-17T04:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T04:00:00+00:00,2026-01-17T05:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T05:00:00+00:00,2026-01-17T06:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T06:00:00+00:00,2026-01-17T07:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T07:00:00+00:00,2026-01-17T08:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T08:00:00+00:00,2026-01-17T09:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T09:00:00+00:00,2026-01-17T10:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T10:00:00+00:00,2026-01-17T13:00:00+00:00,26.97,55.74,26.97,55.74,3.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,3.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T13:00:00+00:00,2026-01-17T14:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T14:00:00+00:00,2026-01-17T15:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T15:00:00+00:00,2026-01-17T16:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T16:00:00+00:00,2026-01-17T17:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T17:00:00+00:00,2026-01-17T18:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T18:00:00+00:00,2026-01-17T19:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T19:00:00+00:00,2026-01-17T20:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T20:00:00+00:00,2026-01-17T21:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-17T21:00:00+00:00,2026-01-18T00:00:00+00:00,26.97,55.74,26.97,55.74,3.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,3.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T00:00:00+00:00,2026-01-18T02:00:00+00:00,26.97,55.74,26.97,55.74,2.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,2.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T02:00:00+00:00,2026-01-18T03:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T03:00:00+00:00,2026-01-18T04:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T04:00:00+00:00,2026-01-18T05:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T05:00:00+00:00,2026-01-18T06:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T06:00:00+00:00,2026-01-18T07:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T07:00:00+00:00,2026-01-18T08:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T08:00:00+00:00,2026-01-18T10:00:00+00:00,26.97,55.74,26.97,55.74,2.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,2.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T10:00:00+00:00,2026-01-18T11:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T11:00:00+00:00,2026-01-18T12:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T12:00:00+00:00,2026-01-18T13:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T13:00:00+00:00,2026-01-18T14:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T14:00:00+00:00,2026-01-18T15:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T15:00:00+00:00,2026-01-18T16:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T16:00:00+00:00,2026-01-18T17:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T17:00:00+00:00,2026-01-18T18:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T18:00:00+00:00,2026-01-18T19:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T19:00:00+00:00,2026-01-18T20:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T20:00:00+00:00,2026-01-18T21:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-18T21:00:00+00:00,2026-01-19T04:00:00+00:00,26.97,55.74,26.97,55.74,7.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,7.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T04:00:00+00:00,2026-01-19T05:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T05:00:00+00:00,2026-01-19T06:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T06:00:00+00:00,2026-01-19T07:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T07:00:00+00:00,2026-01-19T08:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T08:00:00+00:00,2026-01-19T13:00:00+00:00,26.97,55.74,26.97,55.74,5.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,5.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T13:00:00+00:00,2026-01-19T14:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T14:00:00+00:00,2026-01-19T15:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T15:00:00+00:00,2026-01-19T16:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T16:00:00+00:00,2026-01-19T17:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T17:00:00+00:00,2026-01-19T18:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T18:00:00+00:00,2026-01-19T19:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T19:00:00+00:00,2026-01-19T20:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T20:00:00+00:00,2026-01-19T21:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T21:00:00+00:00,2026-01-19T22:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T22:00:00+00:00,2026-01-19T23:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-19T23:00:00+00:00,2026-01-20T00:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T00:00:00+00:00,2026-01-20T01:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T01:00:00+00:00,2026-01-20T02:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T02:00:00+00:00,2026-01-20T03:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T03:00:00+00:00,2026-01-20T04:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T04:00:00+00:00,2026-01-20T05:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T05:00:00+00:00,2026-01-20T13:00:00+00:00,26.97,55.74,26.97,55.74,8.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,8.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T13:00:00+00:00,2026-01-20T16:00:00+00:00,26.97,55.74,26.97,55.74,3.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,3.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T16:00:00+00:00,2026-01-20T17:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T17:00:00+00:00,2026-01-20T18:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T18:00:00+00:00,2026-01-20T19:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T19:00:00+00:00,2026-01-20T20:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T20:00:00+00:00,2026-01-20T21:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T21:00:00+00:00,2026-01-20T22:00:00+00:00,26.97,55.74,26.97,55.74,1.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,0.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422549100,ALBORZ ARVAND,,unknown,2026-01-20T22:00:00+00:00,2026-01-20T23:00:00+00:00,26.97,55.74,26.97,55.75,1.0,0.99,,stationary,0.54,0.54,PLAUSIBLE,essentially stationary,False,1.0,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422552000,NAGHSH JAHAN 1,,unknown,2026-01-20T06:00:00+00:00,2026-01-20T12:00:00+00:00,26.95,55.74,26.95,55.76,6.0,1.98,0.0,searoute_recorded_not_used,0.18,0.18,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (0.2 kn),False,8.6,normal,6.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422552000,NAGHSH JAHAN 1,,unknown,2026-01-20T12:00:00+00:00,2026-01-20T13:00:00+00:00,26.95,55.76,26.95,55.75,1.0,0.99,,stationary,0.54,0.54,PLAUSIBLE,essentially stationary,False,1.3,normal,1.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422552000,NAGHSH JAHAN 1,,unknown,2026-01-20T13:00:00+00:00,2026-01-20T20:00:00+00:00,26.95,55.75,26.95,55.75,7.0,0.0,,stationary,0.0,0.0,PLAUSIBLE,essentially stationary,False,6.9,normal,7.0
trajectory_consecutive_actual,data/processed/hormuz_trajectory_deviation_v2.csv,422553200,BARKAT,OTHER,commercial_slow,2026-03-19T09:00:00+00:00,2026-03-19T10:00:00+00:00,26.41,56.4,26.33,56.31,1.0,12.63,0.0,searoute_recorded_not_used,6.82,6.82,PLAUSIBLE,sea route not used for verdict (hop below searoute node spacing); classified on straight line (6.8 kn),False,5.6,notable,1.0
