window,vessel_mmsi,timestamp,lat,lon,source,ship_name,episode_id,cluster_id,cluster_n_distinct_vessels,cluster_n_episodes,cluster_time_span_hours,cluster_radius_km,cluster_coherence_label
CRISIS,307102000,2026-03-22 01:00:00+00:00,25.54,56.900001525878906,traj_deviation_notable,OCEANA KAI,E0010,CRISIS-noise,0,0,,,noise
CRISIS,307102000,2026-03-22 02:00:00+00:00,25.52,56.86000061035156,traj_deviation_notable,OCEANA KAI,E0010,CRISIS-noise,0,0,,,noise
CRISIS,314001097,2026-03-19 08:00:00+00:00,25.67,56.66999816894531,traj_deviation_notable,NEW VENTURE,E0011,CRISIS-noise,0,0,,,noise
CRISIS,314001097,2026-03-19 09:00:00+00:00,25.66,56.65999984741211,traj_deviation_high,NEW VENTURE,E0011,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 02:07:07+00:00,25.98,55.5099983215332,sar_reclass_likely_spoofed,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 03:00:00+00:00,26.08,55.83000183105469,traj_deviation_notable,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 04:00:00+00:00,26.23,55.84999847412109,traj_deviation_notable,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 05:00:00+00:00,26.3,55.86000061035156,traj_deviation_notable,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 06:00:00+00:00,26.52,55.959999084472656,traj_deviation_notable,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 07:00:00+00:00,26.53,55.970001220703125,traj_deviation_high,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 08:00:00+00:00,26.66,56.08000183105469,traj_deviation_notable,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 09:00:00+00:00,26.91,56.31999969482422,traj_deviation_notable,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 10:00:00+00:00,26.91,56.33000183105469,traj_deviation_high,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 11:00:00+00:00,26.95,56.4900016784668,traj_deviation_notable,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314001120,2026-03-19 12:00:00+00:00,26.95,56.4900016784668,traj_deviation_notable,AN LI,E0012,CRISIS-noise,0,0,,,noise
CRISIS,314109000,2026-03-20 02:00:00+00:00,26.93,56.34000015258789,traj_deviation_notable,NORTH STAR,E0013,CRISIS-4,2,2,1.0,2.82,genuine_multivessel_coherence
CRISIS,314109000,2026-03-20 10:00:00+00:00,26.91,56.630001068115234,traj_deviation_high,NORTH STAR,E0014,CRISIS-noise,0,0,,,noise
CRISIS,314109000,2026-03-20 11:00:00+00:00,26.83,56.75,traj_deviation_notable,NORTH STAR,E0014,CRISIS-noise,0,0,,,noise
